trade_id,entry_date,exit_date,symbol,company_name,sector,entry_price,exit_price,shares,capital_allocated,gross_pnl_inr,net_pnl_inr,return_pct,is_win,total_charges_inr,mfe_pct,mae_pct,highest_price_reached,lowest_price_reached,holding_period,sl_or_tp_hit,trade_type,actual_rank,pred_rank,selection_reason
360,2024-01-12,2024-01-12,SJVN,SJVN Ltd.,Mid-Cap Equities,94.188,94.37637600000001,18368,1730045.1840000001,3460.090368000092,2802.1421149832527,0.16196930235685986,True,657.9482530168393,1.3929587633244125,-0.57119640943761,95.5,93.6500015258789,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,30,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.77%), RSI-14 (56.2), clean gap (+0.91%) holding above prev_close. PIT-Score: 1.03 (Rank #1)."
361,2024-01-19,2024-01-24,NIACL,The New India Assurance Company Ltd.,Mid-Cap Equities,223.446,223.7515969543457,7743,1730142.378,2366.2372174987104,-1497.303127299086,-0.08654219134438693,False,3863.5403447977965,9.109137353883181,-0.8709039320462205,243.8000030517578,221.5,3 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,5,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.42%), RSI-14 (54.6), clean gap (+0.81%) holding above prev_close. PIT-Score: 0.81 (Rank #1)."
362,2024-01-19,2024-01-24,GICRE,General Insurance Corporation of India,Mid-Cap Equities,308.115,330.338,5615,1730065.725,124782.14500000002,120791.92446635755,6.9819269129996515,True,3990.220533642471,21.383249760641316,-0.19960079840319656,374.0,307.5,3 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,2,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (-1.50%), RSI-14 (50.1), clean gap (+0.59%) holding above prev_close. PIT-Score: 0.72 (Rank #2)."
363,2024-01-29,2024-01-30,VOLTAS,Voltas Ltd.,Mid-Cap Equities,1011.9699122314453,1011.9658643517963,1721,1741600.2189503172,-6.966400875709951,-3893.5120719165666,-0.22355946155445658,False,3886.5456710408566,4.444800027823598,-0.5108772875545855,1056.949951171875,1006.7999877929688,2 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,20,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-1.14%), RSI-14 (53.4), clean gap (+0.47%) holding above prev_close. PIT-Score: 0.71 (Rank #1)."
364,2024-02-07,2024-02-07,PATANJALI,Patanjali Foods Ltd.,Mid-Cap Equities,540.6958714599609,543.0450950927734,3221,1741581.4019725341,7566.849321288988,6903.659643987129,0.39640177807181265,True,663.1896773018589,2.149226495716752,-0.9301318381926268,552.316650390625,535.6666870117188,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,29,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.70%), RSI-14 (54.6), clean gap (+0.83%) holding above prev_close. PIT-Score: 1.10 (Rank #1)."
365,2024-02-15,2024-02-15,BHEL,Bharat Heavy Electricals Ltd.,Mid-Cap Equities,227.955,228.41091,7644,1742488.02,3484.976040000096,2822.635161623031,0.16198878438332281,True,662.340878377065,2.2789558888747177,-1.3840437578654559,233.14999389648438,224.8000030517578,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,54,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.39%), RSI-14 (57.7), clean gap (+1.36%) holding above prev_close. PIT-Score: 1.08 (Rank #1)."
366,2024-02-15,2024-02-15,FORTIS,Fortis Healthcare Ltd.,Mid-Cap Equities,428.45520611572266,432.134,4067,1742527.323272644,14961.654727356043,14296.01507262796,0.8204184164974003,True,665.6396547280823,1.3408183654458754,-0.37464826877922974,434.20001220703125,426.8500061035156,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,44,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (-1.14%), RSI-14 (48.9), clean gap (+0.49%) holding above prev_close. PIT-Score: 0.64 (Rank #2)."
368,2024-02-19,2024-02-19,INDUSTOWER,Indus Towers Ltd.,Mid-Cap Equities,222.49410305786134,222.93909126397705,7839,1744131.273870575,3488.2625477411784,2825.341560566957,0.1619913364833463,True,662.9209871742216,2.4746260087202447,-0.8513020921966359,228.0,220.60000610351562,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,49,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.29%), RSI-14 (53.2), clean gap (+0.68%) holding above prev_close. PIT-Score: 1.51 (Rank #2)."
367,2024-02-19,2024-02-20,BDL,Bharat Dynamics Ltd.,Mid-Cap Equities,865.227,865.223539092,2016,1744297.632,-6.977190528064966,-3899.5177214154965,-0.2235580470830735,False,3892.5405308874315,2.86317925816,-0.6012266822391669,890.0,860.0250244140625,2 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,21,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.16%), RSI-14 (51.9), clean gap (+1.00%) holding above prev_close. PIT-Score: 2.36 (Rank #1)."
369,2024-02-19,2024-02-21,AWL,AWL Agri Business Ltd.,Mid-Cap Equities,348.696,361.0763878173828,5003,1744526.0880000002,61939.08025036589,57981.8418716666,3.32364429918841,True,3957.2383786992923,8.676329010665802,-0.24261646146913107,378.95001220703125,347.8500061035156,3 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,4,Rank #3,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.53%), RSI-14 (47.3), clean gap (+0.43%) holding above prev_close. PIT-Score: 1.09 (Rank #3)."
370,2024-02-23,2024-02-23,BHEL,Bharat Heavy Electricals Ltd.,Mid-Cap Equities,229.90889694213868,230.36871473602295,7611,1749836.6146266174,3499.673229253385,2834.7381172852884,0.16200016010581472,True,664.9351119680969,1.670706575060473,-0.6128066207430242,233.75,228.5,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,55,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.87%), RSI-14 (57.7), clean gap (+0.42%) holding above prev_close. PIT-Score: 0.79 (Rank #1)."
371,2024-03-01,2024-03-06,BHEL,Bharat Heavy Electricals Ltd.,Mid-Cap Equities,230.46,254.1905969543457,7594,1750113.24,180210.15327130118,176117.942154553,10.063231231514653,True,4092.211116748187,19.69539447345119,-0.37316406165251365,275.8500061035156,229.60000610351562,4 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,16,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.28%), RSI-14 (55.8), clean gap (+1.08%) holding above prev_close. PIT-Score: 1.96 (Rank #1)."
372,2024-03-21,2024-03-21,APARINDS,Apar Industries Ltd.,Mid-Cap Equities,6212.4,6224.824799999999,284,1764321.5999999999,3528.6432000000495,2858.5945340082862,0.16202230557106406,True,670.0486659917632,2.6173459532547865,-0.5054407314403393,6375.0,6181.0,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,101,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.16%), RSI-14 (53.0), clean gap (+0.82%) holding above prev_close. PIT-Score: 2.38 (Rank #1)."
373,2024-03-21,2024-03-21,SJVN,SJVN Ltd.,Mid-Cap Equities,119.93939694213867,120.45859695434571,14742,1768146.5897210082,7654.04657995631,6981.468990979567,0.3948467299920623,True,672.5775889767433,3.5939842685225902,-0.6581619020817542,124.25,119.1500015258789,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,48,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (-1.24%), RSI-14 (48.9), clean gap (+1.57%) holding above prev_close. PIT-Score: 1.16 (Rank #2)."
375,2024-03-21,2024-03-22,POLICYBZR,PB Fintech Ltd.,Mid-Cap Equities,1123.1918510742187,1123.1873583068143,1574,1767903.97359082,-7.0716158943250775,-3952.0760100169387,-0.22354585254932197,False,3945.0043941226136,3.886969485218778,-0.45778486027797166,1166.8499755859375,1118.050048828125,2 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,52,Rank #4,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.51%), RSI-14 (57.1), clean gap (+0.61%) holding above prev_close. PIT-Score: 0.68 (Rank #4)."
377,2024-03-27,2024-03-27,ICICIGI,ICICI Lombard General Insurance Company Ltd.,Mid-Cap Equities,1663.32,1659.3247243652343,1063,1768109.16,-4246.97799975588,-4916.136013891241,-0.278044824669719,False,669.1580141353618,0.3955958212528295,-0.7376783283959152,1669.9000244140625,1651.050048828125,1 Day (Intraday),INTRADAY SQUARE OFF,INTRADAY,50,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-1.00%), RSI-14 (51.8), clean gap (+0.71%) holding above prev_close. PIT-Score: 0.74 (Rank #1)."
378,2024-03-27,2024-03-27,BHEL,Bharat Heavy Electricals Ltd.,Mid-Cap Equities,241.83270611572266,242.6138060913086,7310,1767797.0817059327,5709.840821532998,5037.942899592595,0.28498422990555883,True,671.8979219404036,3.1704950117906554,-0.5510859705985868,249.5,240.5,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,35,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.34%), RSI-14 (54.8), clean gap (+0.65%) holding above prev_close. PIT-Score: 0.70 (Rank #2)."
374,2024-03-21,2024-03-28,POLYCAB,Polycab India Ltd.,Mid-Cap Equities,4808.598,5016.796397460937,367,1764755.466,76408.81186816399,72391.62075575445,4.102076585139443,True,4017.191112409532,6.8149137167943765,-0.8026871865770429,5136.2998046875,4770.0,5 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,7,Rank #3,"Point-in-Time Execution: Coiling proximity to 20-DMA (-1.27%), RSI-14 (49.5), clean gap (+1.15%) holding above prev_close. PIT-Score: 0.99 (Rank #3)."
376,2024-03-26,2024-04-02,BSE,BSE Ltd.,Mid-Cap Equities,742.8159796142578,916.9457585449219,2380,1767902.0314819335,414428.8738549806,410054.4244750702,23.194408806202034,True,4374.4493799103375,24.620368652777852,-0.6034693314358133,925.7000122070312,738.3333129882812,5 Days (Swing),TP REACHED (Peak > +5%),SWING,5,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.33%), RSI-14 (49.8), clean gap (+1.19%) holding above prev_close. PIT-Score: 1.63 (Rank #1)."
381,2024-04-02,2024-04-02,JUBLFOOD,Jubilant Foodworks Ltd.,Mid-Cap Equities,457.914,458.82982799999996,3967,1816544.838,3633.089675999945,2944.6049300315663,0.16209921541345218,True,688.4847459683789,1.5583685567527448,-0.1996007984031908,465.04998779296875,457.0,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,73,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.77%), RSI-14 (46.2), clean gap (+0.47%) holding above prev_close. PIT-Score: 0.89 (Rank #1)."
379,2024-04-01,2024-04-05,LICHSGFIN,LIC Housing Finance Ltd.,Mid-Cap Equities,618.5846755371093,640.5662756347656,2870,1775338.0187915037,63087.19228027342,59060.286160826385,3.3267065502844075,True,4026.9061194470337,6.856834018085234,-0.7088218482410547,661.0,614.2000122070312,5 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,28,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.25%), RSI-14 (51.2), clean gap (+1.05%) holding above prev_close. PIT-Score: 1.73 (Rank #1)."
380,2024-04-01,2024-04-05,SJVN,SJVN Ltd.,Mid-Cap Equities,122.94539694213867,130.738,14443,1775700.3680353088,112548.56596469111,108469.60138003498,6.1085531845696,True,4078.9645846561352,11.838265945581604,-0.19960079840319342,137.5,122.69999694824219,5 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,36,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.53%), RSI-14 (51.4), clean gap (+1.07%) holding above prev_close. PIT-Score: 0.87 (Rank #2)."
383,2024-04-22,2024-04-22,RVNL,Rail Vikas Nigam Ltd.,Mid-Cap Equities,262.2735,263.6216939086914,6991,1833554.0385,9425.223615661496,8729.086083629478,0.47607465612361216,True,696.1375320320185,1.039563661597526,-0.6190126350987186,265.0,260.6499938964844,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,33,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.53%), RSI-14 (52.3), clean gap (+1.28%) holding above prev_close. PIT-Score: 1.34 (Rank #2)."
384,2024-04-24,2024-04-24,AWL,AWL Agri Business Ltd.,Mid-Cap Equities,344.63791223144534,342.9626939086914,5323,1834507.6068079835,-8917.187132019084,-9608.410676249721,-0.5237596530312685,False,691.2235442306383,0.10506324339369108,-0.6348402038092614,345.0,342.45001220703125,1 Day (Intraday),INTRADAY SQUARE OFF,INTRADAY,71,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.18%), RSI-14 (47.8), clean gap (+0.54%) holding above prev_close. PIT-Score: 2.04 (Rank #1)."
382,2024-04-22,2024-04-26,JSL,Jindal Stainless Ltd.,Mid-Cap Equities,701.4,722.0031121826172,2614,1833459.5999999999,53856.535245361505,49710.02174833114,2.711268999236806,True,4146.513497030359,6.643855146849162,-0.613063075857211,748.0,697.0999755859375,5 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,25,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.26%), RSI-14 (53.5), clean gap (+1.07%) holding above prev_close. PIT-Score: 1.80 (Rank #1)."
387,2024-04-26,2024-04-26,AWL,AWL Agri Business Ltd.,Mid-Cap Equities,344.63791223144534,342.1643060913086,5335,1838643.261754761,-13196.6887576296,-13888.145017085248,-0.7553474513501169,False,691.4562594556477,0.6853824506017705,-0.6638579351633397,347.0,342.3500061035156,1 Day (Intraday),INTRADAY SQUARE OFF,INTRADAY,79,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.01%), RSI-14 (48.0), clean gap (+0.50%) holding above prev_close. PIT-Score: 13.40 (Rank #1)."
385,2024-04-24,2024-04-29,ENDURANCE,Endurance Technologies Ltd.,Mid-Cap Equities,1880.0025,1952.088,975,1833002.4375,70283.36250000005,66120.84311918337,3.607242509146056,True,4162.519380816675,6.297732285678473,-0.7182171300304151,1998.4000244140625,1866.5,4 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,13,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.49%), RSI-14 (51.8), clean gap (+0.53%) holding above prev_close. PIT-Score: 1.00 (Rank #2)."
386,2024-04-24,2024-04-30,POLICYBZR,PB Fintech Ltd.,Mid-Cap Equities,1204.404,1262.3702243652344,1522,1833102.888,88224.59348388668,84043.25968663787,4.584754093008547,True,4181.333797248811,6.106418707665783,-0.9759163524811855,1277.949951171875,1192.6500244140625,5 Days (Swing),TP REACHED (Peak > +5%),SWING,17,Rank #3,"Point-in-Time Execution: Coiling proximity to 20-DMA (-1.33%), RSI-14 (51.5), clean gap (+0.87%) holding above prev_close. PIT-Score: 0.89 (Rank #3)."
388,2024-04-30,2024-05-03,AWL,AWL Agri Business Ltd.,Mid-Cap Equities,345.79020611572264,349.9986121826172,5356,1852052.3439558104,22540.222894287203,18384.83869334907,0.9926738168793208,True,4155.384200938135,4.485315489836513,-0.9225825242544256,361.29998779296875,342.6000061035156,3 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,7,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.21%), RSI-14 (48.9), clean gap (+0.57%) holding above prev_close. PIT-Score: 1.88 (Rank #1)."
390,2024-04-30,2024-05-03,POLICYBZR,PB Fintech Ltd.,Mid-Cap Equities,1247.3396755371093,1252.9390512695313,1484,1851052.0784970701,8309.473586914362,4171.058700377317,0.22533448674031561,True,4138.414886537045,5.664882296994528,-0.5643712652652554,1318.0,1240.300048828125,3 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,21,Rank #3,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.70%), RSI-14 (56.5), clean gap (+0.50%) holding above prev_close. PIT-Score: 0.89 (Rank #3)."
389,2024-04-30,2024-05-06,THERMAX,Thermax Ltd.,Mid-Cap Equities,4500.984,4635.9595,411,1849904.424,55474.930499999784,51290.19214773984,2.772586058085985,True,4184.738352259942,6.621129957360426,-0.46620916670666623,4799.0,4480.0,4 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,5,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (-1.09%), RSI-14 (56.5), clean gap (+0.84%) holding above prev_close. PIT-Score: 0.90 (Rank #2)."
391,2024-05-14,2024-05-14,THERMAX,Thermax Ltd.,Mid-Cap Equities,4658.999595703125,4686.158705078125,399,1858940.838685547,10836.484640625073,10130.995540495927,0.544987518142833,True,705.4891001291461,3.8785279092110327,-0.4324855075209383,4839.7001953125,4638.85009765625,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,49,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.31%), RSI-14 (55.8), clean gap (+0.88%) holding above prev_close. PIT-Score: 1.57 (Rank #1)."
392,2024-05-15,2024-05-15,ATGL,Adani Total Gas Ltd.,Mid-Cap Equities,916.7298244628906,918.5632841118164,2029,1860044.813835205,3720.089627670357,3016.2483265707415,0.16215998153031452,True,703.8413010996153,1.529368322376088,-0.8213774718490345,930.75,909.2000122070312,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,47,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.27%), RSI-14 (46.5), clean gap (+0.65%) holding above prev_close. PIT-Score: 1.55 (Rank #1)."
394,2024-05-15,2024-05-15,INDUSTOWER,Indus Towers Ltd.,Mid-Cap Equities,343.1349122314453,343.8211820559082,5423,1860820.6290311278,3721.641258062329,3017.52607522832,0.1621610394979044,True,704.1151828340091,1.3886904232656507,-0.913609230567245,347.8999938964844,340.0,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,52,Rank #3,"Point-in-Time Execution: Coiling proximity to 20-DMA (-1.44%), RSI-14 (57.2), clean gap (+0.87%) holding above prev_close. PIT-Score: 0.81 (Rank #3)."
395,2024-05-16,2024-05-16,SJVN,SJVN Ltd.,Mid-Cap Equities,130.41029388427734,131.5364030456543,14272,1861215.714316406,16071.829951172229,15364.040574630379,0.8254841422437345,True,707.7893765418502,2.3308766305382327,-0.42963462781465434,133.4499969482422,129.85000610351562,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,31,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.46%), RSI-14 (50.8), clean gap (+0.66%) holding above prev_close. PIT-Score: 1.15 (Rank #1)."
396,2024-05-16,2024-05-16,RVNL,Rail Vikas Nigam Ltd.,Mid-Cap Equities,277.7544122314453,279.6895,6706,1862621.0884240724,12976.698575927643,12269.299779543808,0.6587115251618151,True,707.3987963838347,2.3026030850987143,-0.667646760338663,284.1499938964844,275.8999938964844,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,33,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.81%), RSI-14 (54.8), clean gap (+0.58%) holding above prev_close. PIT-Score: 0.86 (Rank #2)."
400,2024-05-17,2024-05-17,INDUSTOWER,Indus Towers Ltd.,Mid-Cap Equities,344.08679388427737,344.77496747204594,5417,1863918.1624711305,3727.8363249422982,3022.6276370630803,0.1621652547800578,True,705.2086878792178,1.4278973221433864,-0.46116093743808056,349.0,342.5,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,63,Rank #3,"Point-in-Time Execution: Coiling proximity to 20-DMA (-1.23%), RSI-14 (57.8), clean gap (+0.70%) holding above prev_close. PIT-Score: 0.77 (Rank #3)."
393,2024-05-15,2024-05-21,POLICYBZR,PB Fintech Ltd.,Mid-Cap Equities,1237.47,1290.7134487304688,1503,1859917.4100000001,80024.90344189457,75792.47238861126,4.075045052060202,True,4232.4310532833015,11.113804779105754,-0.36122087808189507,1375.0,1233.0,4 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,14,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.79%), RSI-14 (50.7), clean gap (+0.46%) holding above prev_close. PIT-Score: 0.83 (Rank #2)."
398,2024-05-17,2024-05-21,SUNDARMFIN,Sundaram Finance Ltd.,Mid-Cap Equities,4684.249702148438,4684.230965149629,397,1859647.1317529299,-7.4385885272640735,-4156.337367726992,-0.22350139963430424,False,4148.898779199728,2.84464548912597,-1.7484039003007126,4817.5,4602.35009765625,2 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,25,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.66%), RSI-14 (53.3), clean gap (+0.93%) holding above prev_close. PIT-Score: 1.01 (Rank #1)."
397,2024-05-16,2024-05-23,APLAPOLLO,APL Apollo Tubes Ltd.,Mid-Cap Equities,1593.6308510742188,1693.7057756347656,1169,1862954.4649057616,116987.58681127941,112710.10435570957,6.050072960930425,True,4277.482455569845,8.491245008619261,-0.7204194530005097,1728.949951171875,1582.1500244140625,5 Days (Swing),TP REACHED (Peak > +5%),SWING,14,Rank #3,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.28%), RSI-14 (55.6), clean gap (+0.65%) holding above prev_close. PIT-Score: 0.65 (Rank #3)."
402,2024-05-23,2024-05-23,INDUSTOWER,Indus Towers Ltd.,Mid-Cap Equities,342.33329388427734,343.1123878173828,5499,1882490.783069641,4284.237538146786,3572.3236364987315,0.18976579692324458,True,711.9139016480547,1.5530771056128414,-0.6377702744072006,347.6499938964844,340.1499938964844,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,41,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-1.34%), RSI-14 (55.5), clean gap (+0.63%) holding above prev_close. PIT-Score: 0.74 (Rank #1)."
399,2024-05-17,2024-05-24,DIXON,Dixon Technologies (India) Ltd.,Mid-Cap Equities,8326.62,9279.603794921875,223,1856836.2600000002,212515.386267578,208152.51283921796,11.210062907712603,True,4362.873428360029,13.95020062537379,-0.19960079840320322,9488.2001953125,8310.0,5 Days (Swing),TP REACHED (Peak > +5%),SWING,4,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.96%), RSI-14 (56.7), clean gap (+0.61%) holding above prev_close. PIT-Score: 0.85 (Rank #2)."
401,2024-05-22,2024-05-24,NIACL,The New India Assurance Company Ltd.,Mid-Cap Equities,233.967,244.9091939086914,7999,1871502.033,87526.6090756224,83260.65829136148,4.448868172368236,True,4265.950784260912,9.844550727239305,-0.37056247098282574,257.0,233.10000610351562,3 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,2,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.70%), RSI-14 (51.1), clean gap (+0.80%) holding above prev_close. PIT-Score: 1.03 (Rank #1)."
403,2024-05-27,2024-05-28,JSL,Jindal Stainless Ltd.,Mid-Cap Equities,711.2696755371094,711.2668304584072,2688,1911892.88784375,-7.647571551380679,-4272.65981931302,-0.22347799118243306,False,4265.01224776164,2.6193087541493414,-0.7408829194257476,729.9000244140625,706.0,2 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,22,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.18%), RSI-14 (51.7), clean gap (+0.65%) holding above prev_close. PIT-Score: 2.18 (Rank #1)."
404,2024-05-31,2024-05-31,VOLTAS,Voltas Ltd.,Mid-Cap Equities,1358.712,1361.429424,1407,1911707.784,3823.4155679999385,3101.335975169204,0.16222855820987775,True,722.0795928307343,2.0635719711020446,-0.49031370679547903,1386.75,1352.050048828125,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,56,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.15%), RSI-14 (52.2), clean gap (+0.41%) holding above prev_close. PIT-Score: 2.32 (Rank #1)."
405,2024-06-06,2024-06-06,BSE,BSE Ltd.,Mid-Cap Equities,902.1339796142578,903.9382475734863,2119,1911621.9028026122,3823.2438056052197,3101.1945309371304,0.16222844728816385,True,722.0492746680894,1.1305785619985833,-0.8646904786040771,912.3333129882812,894.3333129882812,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,79,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-1.10%), RSI-14 (48.1), clean gap (+1.44%) holding above prev_close. PIT-Score: 1.16 (Rank #1)."
407,2024-06-07,2024-06-07,GODREJIND,Godrej Industries Ltd.,Mid-Cap Equities,811.2191755371093,812.9707756347656,2357,1912043.5967409667,4128.521430175751,3406.236150242331,0.1781463642381471,True,722.2852799334207,2.247337984565178,-0.6988478471785379,829.4500122070312,805.5499877929688,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,73,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-1.30%), RSI-14 (45.2), clean gap (+0.65%) holding above prev_close. PIT-Score: 0.82 (Rank #1)."
409,2024-06-11,2024-06-11,BSE,BSE Ltd.,Mid-Cap Equities,893.4500203857422,889.0183878173829,2140,1911983.0436254882,-9483.693696288858,-10202.061464268834,-0.5335853525627382,False,718.3677679799766,0.35069590139874907,-0.5353778347845619,896.5833129882812,888.6666870117188,1 Day (Intraday),INTRADAY SQUARE OFF,INTRADAY,68,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.93%), RSI-14 (47.9), clean gap (+0.54%) holding above prev_close. PIT-Score: 0.79 (Rank #1)."
406,2024-06-06,2024-06-12,GICRE,General Insurance Corporation of India,Mid-Cap Equities,350.7,388.4715,5453,1912367.0999999999,205967.9894999999,201488.48602798308,10.536077828780002,True,4479.503472016826,13.915027088679787,-0.1996007984031904,399.5,350.0,5 Days (Swing),TP REACHED (Peak > +5%),SWING,26,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.96%), RSI-14 (47.8), clean gap (+1.41%) holding above prev_close. PIT-Score: 1.13 (Rank #2)."
408,2024-06-10,2024-06-13,TATACOMM,Tata Communications Ltd.,Mid-Cap Equities,1832.658,1884.1740512695312,1043,1911462.294,53731.24147412111,49411.50056646846,2.5850104771393654,True,4319.740907652651,5.09325798921567,-0.7316149548906508,1926.0,1819.25,4 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,18,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.59%), RSI-14 (53.3), clean gap (+0.90%) holding above prev_close. PIT-Score: 0.85 (Rank #1)."
410,2024-06-18,2024-06-19,NYKAA,FSN E-Commerce Ventures Ltd.,Mid-Cap Equities,172.344,172.343310624,11238,1936801.872,-7.747207487933338,-4328.118373660252,-0.22346727542094463,False,4320.371166172318,3.4442735339187216,-0.37367303286323084,178.27999877929688,171.6999969482422,2 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,24,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.60%), RSI-14 (53.5), clean gap (+0.55%) holding above prev_close. PIT-Score: 0.69 (Rank #1)."
